"year","month","day","country","Data_name","values"
"2012","11","11",Bolivia,Dengue_data,0.013
"2012","06","10",Bolivia,Flue_data,276.0
"2012","01","22",Bolivia,Flue_data,120.0
"2012","09","30",Bolivia,Flue_data,193.0
"2012","09","30",Bolivia,Dengue_data,0.012
"2012","02","19",Bolivia,Flue_data,134.0
"2012","07","22",Bolivia,Dengue_data,0.008
"2012","11","11",Bolivia,Flue_data,177.0
"2012","07","01",Bolivia,Flue_data,203.0
"2012","02","12",Bolivia,Flue_data,119.0
"2012","02","12",Bolivia,Dengue_data,0.087
"2012","07","29",Bolivia,Flue_data,195.0
"2012","03","25",Bolivia,Dengue_data,0.055
"2012","10","07",Bolivia,Flue_data,183.0
"2012","10","07",Bolivia,Dengue_data,0.014
"2012","07","29",Bolivia,Dengue_data,0.005
"2012","02","19",Bolivia,Dengue_data,0.075
"2012","02","19",Bolivia,Flue_data,134.0
"2012","01","22",Bolivia,Dengue_data,0.049
"2012","02","19",Bolivia,Dengue_data,0.075
"2012","03","25",Bolivia,Flue_data,244.0
"2012","09","02",Bolivia,Dengue_data,0.012
"2012","08","05",Bolivia,Flue_data,178.0
"2012","10","14",Bolivia,Flue_data,204.0
"2012","11","04",Bolivia,Dengue_data,0.013
"2012","10","14",Bolivia,Dengue_data,0.012
"2012","08","05",Bolivia,Dengue_data,0.005
"2012","02","26",Bolivia,Flue_data,156.0
"2012","02","26",Bolivia,Dengue_data,0.077
"2012","06","24",Bolivia,Dengue_data,0.011
"2012","08","12",Bolivia,Flue_data,225.0
"2012","11","04",Bolivia,Flue_data,172.0
"2012","03","04",Bolivia,Flue_data,170.0
"2012","10","21",Bolivia,Flue_data,177.0
"2012","10","21",Bolivia,Dengue_data,0.015
"2012","01","22",Bolivia,Dengue_data,0.049
"2012","08","12",Bolivia,Dengue_data,0.01
"2012","06","24",Bolivia,Flue_data,235.0
"2012","11","11",Bolivia,Dengue_data,0.013
"2012","03","04",Bolivia,Dengue_data,0.061
"2012","03","18",Bolivia,Dengue_data,0.061
"2012","08","19",Bolivia,Flue_data,232.0
"2012","10","28",Bolivia,Flue_data,177.0
"2012","10","28",Bolivia,Dengue_data,0.014
"2012","08","19",Bolivia,Dengue_data,0.012
"2012","03","11",Bolivia,Flue_data,191.0
"2012","03","11",Bolivia,Dengue_data,0.07
"2012","03","18",Bolivia,Flue_data,235.0
"2012","10","28",Bolivia,Dengue_data,0.014
"2012","03","25",Bolivia,Flue_data,244.0
"2012","03","25",Bolivia,Dengue_data,0.055
"2012","08","26",Bolivia,Flue_data,245.0
"2012","11","04",Bolivia,Flue_data,172.0
"2012","11","04",Bolivia,Dengue_data,0.013
"2012","08","26",Bolivia,Dengue_data,0.014
"2012","10","28",Bolivia,Flue_data,177.0
"2012","07","08",Bolivia,Dengue_data,0.008
"2012","03","18",Bolivia,Flue_data,235.0
"2012","06","17",Bolivia,Dengue_data,0.016
"2012","09","02",Bolivia,Flue_data,221.0
"2012","03","18",Bolivia,Dengue_data,0.061
"2012","11","11",Bolivia,Flue_data,177.0
"2012","11","11",Bolivia,Dengue_data,0.013
"2012","03","25",Bolivia,Flue_data,244.0
"2012","09","02",Bolivia,Dengue_data,0.012
"2012","06","17",Bolivia,Flue_data,228.0
"2012","03","25",Bolivia,Dengue_data,0.055
"2012","03","11",Bolivia,Dengue_data,0.07
"2012","09","30",Bolivia,Flue_data,193.0
"2012","09","09",Bolivia,Flue_data,267.0
"2012","11","18",Bolivia,Flue_data,178.0
"2012","11","18",Bolivia,Dengue_data,0.01
"2012","10","21",Bolivia,Dengue_data,0.015
"2012","09","09",Bolivia,Dengue_data,0.009
"2012","09","23",Bolivia,Flue_data,175.0
"2012","03","11",Bolivia,Flue_data,191.0
"2012","09","02",Bolivia,Flue_data,221.0
"2012","04","01",Bolivia,Flue_data,215.0
"2012","04","01",Bolivia,Dengue_data,0.047
"2012","10","21",Bolivia,Flue_data,177.0
"2012","09","16",Bolivia,Flue_data,202.0
"2012","11","25",Bolivia,Flue_data,172.0
"2012","11","25",Bolivia,Dengue_data,0.009
"2012","09","16",Bolivia,Dengue_data,0.009
"2012","06","03",Bolivia,Flue_data,250.0
"2012","04","08",Bolivia,Flue_data,225.0
"2012","06","10",Bolivia,Dengue_data,0.015
"2012","09","23",Bolivia,Flue_data,175.0
"2012","04","08",Bolivia,Dengue_data,0.045
"2012","12","02",Bolivia,Flue_data,162.0
"2012","12","02",Bolivia,Dengue_data,0.014
"2012","02","26",Bolivia,Flue_data,156.0
"2012","09","23",Bolivia,Dengue_data,0.006
"2012","06","10",Bolivia,Flue_data,276.0
"2012","04","15",Bolivia,Flue_data,242.0
"2012","04","15",Bolivia,Dengue_data,0.044
"2012","10","14",Bolivia,Dengue_data,0.012
"2012","09","30",Bolivia,Flue_data,193.0
"2012","12","09",Bolivia,Flue_data,137.0
"2012","12","09",Bolivia,Dengue_data,0.015
"2012","09","30",Bolivia,Dengue_data,0.012
"2012","04","22",Bolivia,Flue_data,220.0
"2012","08","05",Bolivia,Flue_data,178.0
"2012","10","14",Bolivia,Flue_data,204.0
"2012","06","03",Bolivia,Dengue_data,0.016
"2012","08","19",Bolivia,Dengue_data,0.012
"2012","08","19",Bolivia,Flue_data,232.0
"2012","03","04",Bolivia,Dengue_data,0.061
"2012","04","22",Bolivia,Dengue_data,0.038
"2012","10","07",Bolivia,Flue_data,183.0
"2012","08","26",Bolivia,Flue_data,245.0
"2012","08","26",Bolivia,Dengue_data,0.014
"2012","12","16",Bolivia,Flue_data,126.0
"2012","08","12",Bolivia,Dengue_data,0.01
"2012","08","12",Bolivia,Flue_data,225.0
"2012","12","16",Bolivia,Dengue_data,0.009
"2012","10","07",Bolivia,Dengue_data,0.014
"2012","09","02",Bolivia,Flue_data,221.0
"2012","09","02",Bolivia,Dengue_data,0.012
"2012","09","09",Bolivia,Flue_data,267.0
"2012","10","07",Bolivia,Dengue_data,0.014
"2012","09","09",Bolivia,Dengue_data,0.009
"2012","04","29",Bolivia,Flue_data,208.0
"2012","11","18",Bolivia,Flue_data,178.0
"2012","03","04",Bolivia,Flue_data,170.0
"2012","06","03",Bolivia,Dengue_data,0.016
"2012","09","16",Bolivia,Flue_data,202.0
"2012","10","07",Bolivia,Flue_data,183.0
"2012","10","14",Bolivia,Flue_data,204.0
"2012","04","29",Bolivia,Dengue_data,0.034
"2012","09","16",Bolivia,Dengue_data,0.009
"2012","12","23",Bolivia,Flue_data,116.0
"2012","12","23",Bolivia,Dengue_data,0.008
"2012","09","23",Bolivia,Flue_data,175.0
"2012","09","23",Bolivia,Dengue_data,0.006
"2012","05","06",Bolivia,Flue_data,232.0
"2012","08","05",Bolivia,Dengue_data,0.005
"2012","09","30",Bolivia,Flue_data,193.0
"2012","09","30",Bolivia,Dengue_data,0.012
"2012","10","14",Bolivia,Dengue_data,0.012
"2012","06","03",Bolivia,Flue_data,250.0
"2012","04","01",Bolivia,Flue_data,215.0
"2012","10","07",Bolivia,Flue_data,183.0
"2012","10","07",Bolivia,Dengue_data,0.014
"2012","09","30",Bolivia,Dengue_data,0.012
"2012","04","01",Bolivia,Dengue_data,0.047
"2012","10","21",Bolivia,Flue_data,177.0
"2012","12","30",Bolivia,Flue_data,120.0
"2012","12","30",Bolivia,Dengue_data,0.006
"2012","10","21",Bolivia,Dengue_data,0.015
"2012","02","26",Bolivia,Dengue_data,0.077
"2012","05","06",Bolivia,Dengue_data,0.037
"2012","05","13",Bolivia,Flue_data,254.0
"2013","11","03",Bolivia,Dengue_data,0.012
"2013","10","13",Bolivia,Flue_data,198.0
"2013","05","26",Bolivia,Dengue_data,0.008
"2013","10","06",Bolivia,Dengue_data,0.008
"2013","10","06",Bolivia,Flue_data,183.0
"2013","07","28",Bolivia,Flue_data,175.0
"2013","10","06",Bolivia,Flue_data,183.0
"2013","10","06",Bolivia,Dengue_data,0.008
"2013","03","17",Bolivia,Flue_data,214.0
"2013","07","28",Bolivia,Dengue_data,0.002
"2013","09","29",Bolivia,Dengue_data,0.008
"2013","09","29",Bolivia,Flue_data,195.0
"2013","08","04",Bolivia,Flue_data,169.0
"2013","09","22",Bolivia,Dengue_data,0.007
"2013","10","13",Bolivia,Flue_data,198.0
"2013","10","13",Bolivia,Dengue_data,0.014
"2013","09","22",Bolivia,Flue_data,219.0
"2013","08","04",Bolivia,Dengue_data,0.004
"2013","09","15",Bolivia,Dengue_data,0.007
"2013","09","15",Bolivia,Flue_data,203.0
"2013","12","29",Bolivia,Dengue_data,0.005
"2013","08","11",Bolivia,Flue_data,195.0
"2013","10","20",Bolivia,Flue_data,216.0
"2013","10","20",Bolivia,Dengue_data,0.012
"2013","08","11",Bolivia,Dengue_data,0.006
"2013","09","08",Bolivia,Dengue_data,0.006
"2013","09","08",Bolivia,Flue_data,218.0
"2013","09","01",Bolivia,Dengue_data,0.007
"2013","09","01",Bolivia,Flue_data,188.0
"2013","05","26",Bolivia,Dengue_data,0.008
"2013","10","27",Bolivia,Flue_data,196.0
"2013","10","27",Bolivia,Dengue_data,0.014
"2013","08","18",Bolivia,Flue_data,227.0
"2013","12","29",Bolivia,Flue_data,101.0
"2013","08","18",Bolivia,Dengue_data,0.004
"2013","08","25",Bolivia,Dengue_data,0.005
"2013","08","25",Bolivia,Flue_data,206.0
"2013","06","16",Bolivia,Dengue_data,0.006
"2013","03","17",Bolivia,Dengue_data,0.022
"2013","11","03",Bolivia,Flue_data,178.0
"2013","11","03",Bolivia,Dengue_data,0.012
"2013","08","18",Bolivia,Dengue_data,0.004
"2013","08","18",Bolivia,Flue_data,227.0
"2013","08","25",Bolivia,Flue_data,206.0
"2013","08","25",Bolivia,Dengue_data,0.005
"2013","11","10",Bolivia,Flue_data,150.0
"2013","11","10",Bolivia,Dengue_data,0.009
"2013","08","11",Bolivia,Dengue_data,0.006
"2013","08","11",Bolivia,Flue_data,195.0
"2013","08","04",Bolivia,Dengue_data,0.004
"2013","08","04",Bolivia,Flue_data,169.0
"2013","06","02",Bolivia,Flue_data,207.0
"2013","11","17",Bolivia,Flue_data,164.0
"2013","11","17",Bolivia,Dengue_data,0.008
"2013","09","01",Bolivia,Flue_data,188.0
"2013","09","01",Bolivia,Dengue_data,0.007
"2013","07","28",Bolivia,Dengue_data,0.002
"2013","07","28",Bolivia,Flue_data,175.0
"2013","11","24",Bolivia,Flue_data,153.0
"2013","11","24",Bolivia,Dengue_data,0.009
"2013","06","16",Bolivia,Flue_data,182.0
"2013","07","21",Bolivia,Dengue_data,0.003
"2013","06","02",Bolivia,Dengue_data,0.009
"2013","07","21",Bolivia,Flue_data,157.0
"2013","12","22",Bolivia,Dengue_data,0.003
"2013","12","22",Bolivia,Flue_data,96.0
"2013","12","01",Bolivia,Flue_data,143.0
"2013","12","01",Bolivia,Dengue_data,0.007
"2013","09","08",Bolivia,Flue_data,218.0
"2013","09","08",Bolivia,Dengue_data,0.006
"2013","07","14",Bolivia,Dengue_data,0.002
"2013","07","14",Bolivia,Flue_data,166.0
"2013","06","09",Bolivia,Dengue_data,0.008
"2013","12","08",Bolivia,Flue_data,129.0
"2013","12","08",Bolivia,Dengue_data,0.005
"2013","07","07",Bolivia,Dengue_data,0.003
"2013","07","07",Bolivia,Flue_data,188.0
"2013","09","15",Bolivia,Flue_data,203.0
"2013","09","15",Bolivia,Dengue_data,0.007
"2013","12","15",Bolivia,Flue_data,109.0
"2013","12","15",Bolivia,Dengue_data,0.003
"2013","06","30",Bolivia,Dengue_data,0.004
"2013","12","15",Bolivia,Dengue_data,0.003
"2013","12","15",Bolivia,Flue_data,109.0
"2013","06","30",Bolivia,Flue_data,173.0
"2013","09","29",Bolivia,Dengue_data,0.008
"2013","01","06",Bolivia,Flue_data,119.0
"2013","01","06",Bolivia,Dengue_data,0.012
"2013","09","29",Bolivia,Flue_data,195.0
"2013","12","22",Bolivia,Flue_data,96.0
"2013","11","10",Bolivia,Dengue_data,0.009
"2013","01","13",Bolivia,Flue_data,119.0
"2013","01","13",Bolivia,Dengue_data,0.021
"2013","12","22",Bolivia,Dengue_data,0.003
"2013","06","23",Bolivia,Dengue_data,0.005
"2013","05","12",Bolivia,Flue_data,221.0
"2013","12","08",Bolivia,Dengue_data,0.005
"2013","06","23",Bolivia,Flue_data,178.0
"2013","09","22",Bolivia,Flue_data,219.0
"2013","12","08",Bolivia,Flue_data,129.0
"2013","01","20",Bolivia,Flue_data,111.0
"2013","01","20",Bolivia,Dengue_data,0.015
"2013","09","22",Bolivia,Dengue_data,0.007
"2013","01","27",Bolivia,Flue_data,110.0
"2013","01","27",Bolivia,Dengue_data,0.011
"2013","12","29",Bolivia,Flue_data,101.0
"2013","10","20",Bolivia,Flue_data,216.0
"2013","12","01",Bolivia,Dengue_data,0.007
"2013","12","01",Bolivia,Flue_data,143.0
"2013","02","03",Bolivia,Flue_data,106.0
"2013","01","06",Bolivia,Flue_data,119.0
"2013","01","06",Bolivia,Dengue_data,0.012
"2013","02","03",Bolivia,Dengue_data,0.015
"2013","11","10",Bolivia,Flue_data,150.0
"2013","01","13",Bolivia,Flue_data,119.0
"2013","01","13",Bolivia,Dengue_data,0.021
"2013","12","01",Bolivia,Flue_data,143.0
"2013","02","10",Bolivia,Flue_data,103.0
"2013","02","10",Bolivia,Dengue_data,0.013
"2013","01","20",Bolivia,Flue_data,111.0
"2013","01","20",Bolivia,Dengue_data,0.015
"2013","04","28",Bolivia,Dengue_data,0.016
"2013","11","24",Bolivia,Dengue_data,0.009
"2013","11","24",Bolivia,Flue_data,153.0
"2013","03","24",Bolivia,Flue_data,195.0
"2013","01","27",Bolivia,Flue_data,110.0
"2013","01","27",Bolivia,Dengue_data,0.011
"2013","02","17",Bolivia,Flue_data,124.0
"2013","02","17",Bolivia,Dengue_data,0.025
"2013","12","01",Bolivia,Dengue_data,0.007
"2013","02","03",Bolivia,Flue_data,106.0
"2013","02","03",Bolivia,Dengue_data,0.015
"2013","04","28",Bolivia,Flue_data,195.0
"2013","02","24",Bolivia,Flue_data,148.0
"2013","12","08",Bolivia,Flue_data,129.0
"2013","02","10",Bolivia,Flue_data,103.0
"2013","02","10",Bolivia,Dengue_data,0.013
"2013","02","24",Bolivia,Dengue_data,0.022
"2013","11","17",Bolivia,Dengue_data,0.008
"2013","11","17",Bolivia,Flue_data,164.0
"2013","02","17",Bolivia,Flue_data,124.0
"2013","02","17",Bolivia,Dengue_data,0.025
"2013","06","02",Bolivia,Dengue_data,0.009
"2013","03","03",Bolivia,Flue_data,167.0
"2013","12","08",Bolivia,Dengue_data,0.005
"2013","02","24",Bolivia,Flue_data,148.0
"2013","02","24",Bolivia,Dengue_data,0.022
"2013","10","06",Bolivia,Dengue_data,0.008
"2013","03","03",Bolivia,Dengue_data,0.018
"2013","03","03",Bolivia,Flue_data,167.0
"2013","03","03",Bolivia,Dengue_data,0.018
"2013","03","10",Bolivia,Flue_data,187.0
"2013","12","15",Bolivia,Flue_data,109.0
"2013","03","10",Bolivia,Dengue_data,0.014
"2013","11","10",Bolivia,Dengue_data,0.009
"2013","03","10",Bolivia,Flue_data,187.0
"2013","03","10",Bolivia,Dengue_data,0.014
"2013","04","21",Bolivia,Dengue_data,0.018
"2013","03","24",Bolivia,Dengue_data,0.023
"2013","01","06",Bolivia,Flue_data,119.0
"2013","03","17",Bolivia,Flue_data,214.0
"2013","03","17",Bolivia,Dengue_data,0.022
"2013","11","10",Bolivia,Flue_data,150.0
"2013","01","06",Bolivia,Dengue_data,0.012
"2013","03","17",Bolivia,Flue_data,214.0
"2013","01","13",Bolivia,Flue_data,119.0
"2013","03","24",Bolivia,Flue_data,195.0
"2013","03","24",Bolivia,Dengue_data,0.023
"2013","01","13",Bolivia,Dengue_data,0.021
"2013","12","15",Bolivia,Dengue_data,0.003
"2013","04","21",Bolivia,Flue_data,211.0
"2013","03","17",Bolivia,Dengue_data,0.022
"2013","12","22",Bolivia,Flue_data,96.0
"2013","01","20",Bolivia,Flue_data,111.0
"2013","03","31",Bolivia,Flue_data,247.0
"2013","03","31",Bolivia,Dengue_data,0.019
"2013","01","20",Bolivia,Dengue_data,0.015
"2013","03","24",Bolivia,Flue_data,195.0
"2013","07","28",Bolivia,Flue_data,175.0
"2013","01","27",Bolivia,Flue_data,110.0
"2013","07","14",Bolivia,Flue_data,166.0
"2013","01","06",Bolivia,Flue_data,119.0
"2013","04","07",Bolivia,Flue_data,242.0
"2013","04","07",Bolivia,Dengue_data,0.015
"2013","03","24",Bolivia,Dengue_data,0.023
"2013","01","27",Bolivia,Dengue_data,0.011
"2013","12","22",Bolivia,Dengue_data,0.003
"2013","07","21",Bolivia,Dengue_data,0.003
"2013","11","03",Bolivia,Dengue_data,0.012
"2013","07","14",Bolivia,Dengue_data,0.002
"2013","07","21",Bolivia,Flue_data,157.0
"2013","02","03",Bolivia,Flue_data,106.0
"2013","04","14",Bolivia,Flue_data,250.0
"2013","04","14",Bolivia,Dengue_data,0.023
"2013","07","28",Bolivia,Dengue_data,0.002
"2013","07","07",Bolivia,Dengue_data,0.003
"2013","02","03",Bolivia,Dengue_data,0.015
"2013","01","06",Bolivia,Dengue_data,0.012
"2013","05","19",Bolivia,Dengue_data,0.012
"2013","10","06",Bolivia,Flue_data,183.0
"2013","11","03",Bolivia,Flue_data,178.0
"2013","03","31",Bolivia,Flue_data,247.0
"2013","07","07",Bolivia,Flue_data,188.0
"2013","01","13",Bolivia,Flue_data,119.0
"2013","08","04",Bolivia,Flue_data,169.0
"2013","01","13",Bolivia,Dengue_data,0.021
"2013","02","10",Bolivia,Flue_data,103.0
"2013","04","21",Bolivia,Flue_data,211.0
"2013","04","21",Bolivia,Dengue_data,0.018
"2013","02","10",Bolivia,Dengue_data,0.013
"2013","12","29",Bolivia,Flue_data,101.0
"2013","08","04",Bolivia,Dengue_data,0.004
"2013","06","30",Bolivia,Dengue_data,0.004
"2013","02","17",Bolivia,Flue_data,124.0
"2013","08","11",Bolivia,Flue_data,195.0
"2013","06","30",Bolivia,Flue_data,173.0
"2013","03","31",Bolivia,Dengue_data,0.019
"2013","04","28",Bolivia,Flue_data,195.0
"2013","04","28",Bolivia,Dengue_data,0.016
"2013","02","17",Bolivia,Dengue_data,0.025
"2013","01","20",Bolivia,Flue_data,111.0
"2013","08","11",Bolivia,Dengue_data,0.006
"2013","04","14",Bolivia,Dengue_data,0.023
"2013","01","20",Bolivia,Dengue_data,0.015
"2013","04","07",Bolivia,Flue_data,242.0
"2013","02","24",Bolivia,Flue_data,148.0
"2013","08","18",Bolivia,Flue_data,227.0
"2013","05","05",Bolivia,Flue_data,215.0
"2013","06","23",Bolivia,Dengue_data,0.005
"2013","01","27",Bolivia,Flue_data,110.0
"2013","01","27",Bolivia,Dengue_data,0.011
"2013","05","05",Bolivia,Dengue_data,0.018
"2013","02","24",Bolivia,Dengue_data,0.022
"2013","04","07",Bolivia,Dengue_data,0.015
"2013","10","27",Bolivia,Dengue_data,0.014
"2013","10","27",Bolivia,Flue_data,196.0
"2013","10","13",Bolivia,Dengue_data,0.014
"2013","06","09",Bolivia,Flue_data,198.0
"2013","08","18",Bolivia,Dengue_data,0.004
"2013","03","03",Bolivia,Flue_data,167.0
"2013","05","12",Bolivia,Flue_data,221.0
"2013","06","23",Bolivia,Flue_data,178.0
"2013","05","12",Bolivia,Dengue_data,0.019
"2013","02","03",Bolivia,Flue_data,106.0
"2013","08","25",Bolivia,Flue_data,206.0
"2013","03","03",Bolivia,Dengue_data,0.018
"2013","12","29",Bolivia,Dengue_data,0.005
"2013","04","14",Bolivia,Flue_data,250.0
"2013","08","25",Bolivia,Dengue_data,0.005
"2013","03","10",Bolivia,Flue_data,187.0
"2013","09","01",Bolivia,Flue_data,188.0
"2013","05","12",Bolivia,Dengue_data,0.019
"2013","05","19",Bolivia,Flue_data,219.0
"2013","05","19",Bolivia,Dengue_data,0.012
"2013","09","29",Bolivia,Dengue_data,0.008
"2013","02","03",Bolivia,Dengue_data,0.015
"2013","06","16",Bolivia,Dengue_data,0.006
"2013","09","01",Bolivia,Dengue_data,0.007
"2013","06","16",Bolivia,Flue_data,182.0
"2013","03","10",Bolivia,Dengue_data,0.014
"2013","04","14",Bolivia,Flue_data,250.0
"2013","03","17",Bolivia,Flue_data,214.0
"2013","05","26",Bolivia,Flue_data,166.0
"2013","02","10",Bolivia,Flue_data,103.0
"2013","09","08",Bolivia,Flue_data,218.0
"2013","05","26",Bolivia,Dengue_data,0.008
"2013","03","17",Bolivia,Dengue_data,0.022
"2013","02","10",Bolivia,Dengue_data,0.013
"2013","09","08",Bolivia,Dengue_data,0.006
"2013","04","14",Bolivia,Dengue_data,0.023
"2013","04","21",Bolivia,Flue_data,211.0
"2013","09","15",Bolivia,Flue_data,203.0
"2013","05","19",Bolivia,Flue_data,219.0
"2013","04","21",Bolivia,Dengue_data,0.018
"2013","03","24",Bolivia,Flue_data,195.0
"2013","09","15",Bolivia,Dengue_data,0.007
"2013","02","17",Bolivia,Flue_data,124.0
"2013","06","02",Bolivia,Flue_data,207.0
"2013","06","02",Bolivia,Dengue_data,0.009
"2013","03","24",Bolivia,Dengue_data,0.023
"2013","10","20",Bolivia,Dengue_data,0.012
"2013","10","20",Bolivia,Dengue_data,0.012
"2013","03","31",Bolivia,Flue_data,247.0
"2013","06","09",Bolivia,Flue_data,198.0
"2013","06","09",Bolivia,Dengue_data,0.008
"2013","10","20",Bolivia,Flue_data,216.0
"2013","03","31",Bolivia,Dengue_data,0.019
"2013","04","28",Bolivia,Flue_data,195.0
"2013","04","28",Bolivia,Dengue_data,0.016
"2013","04","07",Bolivia,Flue_data,242.0
"2013","06","16",Bolivia,Flue_data,182.0
"2013","06","09",Bolivia,Dengue_data,0.008
"2013","06","16",Bolivia,Dengue_data,0.006
"2013","04","07",Bolivia,Dengue_data,0.015
"2013","04","07",Bolivia,Dengue_data,0.015
"2013","05","05",Bolivia,Flue_data,215.0
"2013","04","14",Bolivia,Flue_data,250.0
"2013","06","23",Bolivia,Flue_data,178.0
"2013","06","23",Bolivia,Dengue_data,0.005
"2013","04","14",Bolivia,Dengue_data,0.023
"2013","05","05",Bolivia,Dengue_data,0.018
"2013","09","22",Bolivia,Flue_data,219.0
"2013","10","13",Bolivia,Dengue_data,0.014
"2013","04","21",Bolivia,Flue_data,211.0
"2013","10","13",Bolivia,Flue_data,198.0
"2013","06","30",Bolivia,Flue_data,173.0
"2013","06","30",Bolivia,Dengue_data,0.004
"2013","04","21",Bolivia,Dengue_data,0.018
"2013","04","07",Bolivia,Flue_data,242.0
"2013","04","28",Bolivia,Flue_data,195.0
"2013","07","07",Bolivia,Flue_data,188.0
"2013","07","07",Bolivia,Dengue_data,0.003
"2013","04","28",Bolivia,Dengue_data,0.016
"2013","06","02",Bolivia,Flue_data,207.0
"2013","05","12",Bolivia,Flue_data,221.0
"2013","09","29",Bolivia,Flue_data,195.0
"2013","05","05",Bolivia,Flue_data,215.0
"2013","07","14",Bolivia,Flue_data,166.0
"2013","07","14",Bolivia,Dengue_data,0.002
"2013","05","05",Bolivia,Dengue_data,0.018
"2013","05","12",Bolivia,Dengue_data,0.019
"2013","05","19",Bolivia,Flue_data,219.0
"2013","05","12",Bolivia,Flue_data,221.0
"2013","06","09",Bolivia,Flue_data,198.0
"2013","12","29",Bolivia,Dengue_data,0.005
"2013","07","21",Bolivia,Flue_data,157.0
"2013","07","21",Bolivia,Dengue_data,0.003
"2013","05","12",Bolivia,Dengue_data,0.019
"2013","10","27",Bolivia,Flue_data,196.0
"2013","10","27",Bolivia,Dengue_data,0.014
"2013","05","19",Bolivia,Flue_data,219.0
"2013","07","28",Bolivia,Flue_data,175.0
"2013","07","28",Bolivia,Dengue_data,0.002
"2013","05","19",Bolivia,Dengue_data,0.012
"2013","05","19",Bolivia,Dengue_data,0.012
"2013","10","06",Bolivia,Dengue_data,0.008
"2013","10","06",Bolivia,Flue_data,183.0
"2013","11","03",Bolivia,Flue_data,178.0
"2013","05","26",Bolivia,Flue_data,166.0
"2013","02","17",Bolivia,Dengue_data,0.025
"2013","08","04",Bolivia,Flue_data,169.0
"2013","08","04",Bolivia,Dengue_data,0.004
"2013","05","26",Bolivia,Dengue_data,0.008
"2013","03","31",Bolivia,Flue_data,247.0
"2013","10","13",Bolivia,Dengue_data,0.014
"2013","06","02",Bolivia,Flue_data,207.0
"2013","03","31",Bolivia,Dengue_data,0.019
"2013","08","11",Bolivia,Flue_data,195.0
"2013","08","11",Bolivia,Dengue_data,0.006
"2013","05","26",Bolivia,Flue_data,166.0
"2013","06","02",Bolivia,Dengue_data,0.009
"2013","12","29",Bolivia,Dengue_data,0.005
"2013","12","29",Bolivia,Flue_data,101.0
"2013","06","09",Bolivia,Flue_data,198.0
"2013","08","18",Bolivia,Flue_data,227.0
"2013","08","18",Bolivia,Dengue_data,0.004
"2013","06","09",Bolivia,Dengue_data,0.008
"2013","12","22",Bolivia,Dengue_data,0.003
"2013","12","22",Bolivia,Flue_data,96.0
"2013","12","15",Bolivia,Dengue_data,0.003
"2013","12","15",Bolivia,Flue_data,109.0
"2013","06","16",Bolivia,Flue_data,182.0
"2013","08","25",Bolivia,Flue_data,206.0
"2013","08","25",Bolivia,Dengue_data,0.005
"2013","06","16",Bolivia,Dengue_data,0.006
"2013","12","08",Bolivia,Dengue_data,0.005
"2013","09","22",Bolivia,Dengue_data,0.007
"2013","12","08",Bolivia,Flue_data,129.0
"2013","06","23",Bolivia,Flue_data,178.0
"2013","12","01",Bolivia,Dengue_data,0.007
"2013","09","01",Bolivia,Flue_data,188.0
"2013","09","01",Bolivia,Dengue_data,0.007
"2013","12","01",Bolivia,Flue_data,143.0
"2013","06","23",Bolivia,Dengue_data,0.005
"2013","11","24",Bolivia,Dengue_data,0.009
"2013","11","24",Bolivia,Flue_data,153.0
"2013","10","13",Bolivia,Flue_data,198.0
"2013","11","24",Bolivia,Dengue_data,0.009
"2013","06","30",Bolivia,Flue_data,173.0
"2013","09","08",Bolivia,Flue_data,218.0
"2013","09","08",Bolivia,Dengue_data,0.006
"2013","06","30",Bolivia,Dengue_data,0.004
"2013","11","17",Bolivia,Dengue_data,0.008
"2013","11","17",Bolivia,Flue_data,164.0
"2013","11","10",Bolivia,Dengue_data,0.009
"2013","05","26",Bolivia,Flue_data,166.0
"2013","02","24",Bolivia,Flue_data,148.0
"2013","11","10",Bolivia,Flue_data,150.0
"2013","07","07",Bolivia,Flue_data,188.0
"2013","09","15",Bolivia,Flue_data,203.0
"2013","09","15",Bolivia,Dengue_data,0.007
"2013","02","24",Bolivia,Dengue_data,0.022
"2013","11","24",Bolivia,Flue_data,153.0
"2013","05","05",Bolivia,Flue_data,215.0
"2013","11","17",Bolivia,Dengue_data,0.008
"2013","07","07",Bolivia,Dengue_data,0.003
"2013","11","03",Bolivia,Dengue_data,0.012
"2013","03","03",Bolivia,Flue_data,167.0
"2013","11","03",Bolivia,Flue_data,178.0
"2013","03","03",Bolivia,Dengue_data,0.018
"2013","07","14",Bolivia,Flue_data,166.0
"2013","05","05",Bolivia,Dengue_data,0.018
"2013","10","27",Bolivia,Dengue_data,0.014
"2013","09","22",Bolivia,Flue_data,219.0
"2013","09","22",Bolivia,Dengue_data,0.007
"2013","10","27",Bolivia,Flue_data,196.0
"2013","07","14",Bolivia,Dengue_data,0.002
"2013","10","20",Bolivia,Dengue_data,0.012
"2013","03","10",Bolivia,Flue_data,187.0
"2013","11","17",Bolivia,Flue_data,164.0
"2013","10","20",Bolivia,Flue_data,216.0
"2013","07","21",Bolivia,Flue_data,157.0
"2013","09","29",Bolivia,Flue_data,195.0
"2013","09","29",Bolivia,Dengue_data,0.008
"2013","07","21",Bolivia,Dengue_data,0.003
"2013","03","10",Bolivia,Dengue_data,0.014
"2014","12","21",Bolivia,Dengue_data,0.0
